INFO 2025-06-12 22:05:01,017 autoreload 64871 8810225408 Watching for file changes with StatReloader
ERROR 2025-06-25 12:11:24,707 conversation_memory 33225 6171455488 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-06-25 12:26:14,050 autoreload 41476 8413437696 Watching for file changes with StatReloader
INFO 2025-06-25 12:30:44,200 autoreload 43251 8413437696 Watching for file changes with StatReloader
INFO 2025-06-25 12:31:48,399 autoreload 43771 8413437696 Watching for file changes with StatReloader
INFO 2025-06-25 12:34:45,505 autoreload 45080 8413437696 Watching for file changes with StatReloader
INFO 2025-06-30 13:05:43,157 autoreload 71436 8413437696 Watching for file changes with StatReloader
WARNING 2025-06-30 13:05:53,894 log 71436 6325039104 Not Found: /agents/health/
WARNING 2025-06-30 13:06:03,025 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:03,025 agent_manager 71436 12901707776 ✅ Tutor Agent inicializado
WARNING 2025-06-30 13:06:03,030 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:03,030 agent_manager 71436 12901707776 ✅ Evaluator Agent inicializado
WARNING 2025-06-30 13:06:03,034 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:03,034 agent_manager 71436 12901707776 ✅ Counselor Agent inicializado
WARNING 2025-06-30 13:06:03,038 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:03,038 agent_manager 71436 12901707776 ✅ Curriculum Agent inicializado
WARNING 2025-06-30 13:06:03,043 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:03,043 agent_manager 71436 12901707776 ✅ Analytics Agent inicializado
INFO 2025-06-30 13:06:03,043 agent_manager 71436 12901707776 AgentManager inicializado con 5 agentes
WARNING 2025-06-30 13:06:23,383 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:23,383 agent_manager 71436 12901707776 ✅ Tutor Agent inicializado
WARNING 2025-06-30 13:06:23,388 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:23,388 agent_manager 71436 12901707776 ✅ Evaluator Agent inicializado
WARNING 2025-06-30 13:06:23,394 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:23,394 agent_manager 71436 12901707776 ✅ Counselor Agent inicializado
WARNING 2025-06-30 13:06:23,400 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:23,401 agent_manager 71436 12901707776 ✅ Curriculum Agent inicializado
WARNING 2025-06-30 13:06:23,410 ai_service 71436 12901707776 Claude API key no configurada
INFO 2025-06-30 13:06:23,410 agent_manager 71436 12901707776 ✅ Analytics Agent inicializado
INFO 2025-06-30 13:06:23,410 agent_manager 71436 12901707776 AgentManager inicializado con 5 agentes
WARNING 2025-06-30 13:06:24,715 log 71436 12901707776 Not Found: /favicon.ico
INFO 2025-07-01 06:26:13,181 autoreload 19152 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 06:37:17,271 autoreload 24987 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 06:38:05,208 log 24987 6200193024 Not Found: /
INFO 2025-07-01 06:39:16,352 autoreload 26517 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 06:39:30,748 autoreload 26930 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 06:51:11,663 autoreload 30963 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 07:02:08,548 ai_service 30963 6195884032 Claude API key no configurada
INFO 2025-07-01 07:02:08,550 agent_manager 30963 6195884032 ✅ Tutor Agent inicializado
WARNING 2025-07-01 07:02:08,554 ai_service 30963 6195884032 Claude API key no configurada
INFO 2025-07-01 07:02:08,555 agent_manager 30963 6195884032 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:02:08,559 ai_service 30963 6195884032 Claude API key no configurada
INFO 2025-07-01 07:02:08,559 agent_manager 30963 6195884032 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:02:08,564 ai_service 30963 6195884032 Claude API key no configurada
INFO 2025-07-01 07:02:08,564 agent_manager 30963 6195884032 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:02:08,568 ai_service 30963 6195884032 Claude API key no configurada
INFO 2025-07-01 07:02:08,568 agent_manager 30963 6195884032 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:02:08,568 agent_manager 30963 6195884032 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:02:08,603 SentenceTransformer 30963 6195884032 Use pytorch device_name: mps
INFO 2025-07-01 07:02:08,603 SentenceTransformer 30963 6195884032 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:02:13,874 enhanced_rag 30963 6195884032 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:02:14,656 posthog 30963 6195884032 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:02:14,656 enhanced_rag 30963 6195884032 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:02:14,659 conversation_memory 30963 6195884032 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:02:14,661 conversation_memory 30963 6195884032 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:02:14,872 enhanced_rag 30963 6195884032 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:02:14,873 conversation_memory 30963 6195884032 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:02:14,873 agent_manager 30963 6195884032 Query routing: 'Resume los objetivos de la guía de 1er Grado...' -> curriculum (score: 0.3333333333333333)
INFO 2025-07-01 07:02:14,876 ai_service 30963 6195884032 Procesando consulta con OpenAI - Tokens: 990
INFO 2025-07-01 07:02:27,385 _client 30963 6195884032 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:02:27,402 ai_service 30963 6195884032 Consulta procesada exitosamente en 12.53s
INFO 2025-07-01 07:02:27,402 agent_manager 30963 6195884032 Interacción procesada - Agente: curriculum, Query: 'Resume los objetivos de la guía de 1er Grado...', Response time: 12.53s
INFO 2025-07-01 07:02:27,403 conversation_memory 30963 6195884032 ConversationMemory inicializada para demo-user/curriculum
ERROR 2025-07-01 07:02:27,407 conversation_memory 30963 6195884032 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:02:27,407 conversation_memory 30963 6195884032 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:03:19,781 autoreload 34524 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 07:04:15,113 autoreload 30963 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/views.py changed, reloading.
INFO 2025-07-01 07:04:16,617 autoreload 34799 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 07:08:22,626 ai_service 34799 12918534144 Claude API key no configurada
INFO 2025-07-01 07:08:22,629 agent_manager 34799 12918534144 ✅ Tutor Agent inicializado
WARNING 2025-07-01 07:08:22,634 ai_service 34799 12918534144 Claude API key no configurada
INFO 2025-07-01 07:08:22,634 agent_manager 34799 12918534144 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:08:22,639 ai_service 34799 12918534144 Claude API key no configurada
INFO 2025-07-01 07:08:22,639 agent_manager 34799 12918534144 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:08:22,644 ai_service 34799 12918534144 Claude API key no configurada
INFO 2025-07-01 07:08:22,644 agent_manager 34799 12918534144 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:08:22,651 ai_service 34799 12918534144 Claude API key no configurada
INFO 2025-07-01 07:08:22,651 agent_manager 34799 12918534144 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:08:22,652 agent_manager 34799 12918534144 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:08:22,722 SentenceTransformer 34799 12918534144 Use pytorch device_name: mps
INFO 2025-07-01 07:08:22,722 SentenceTransformer 34799 12918534144 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:08:27,271 enhanced_rag 34799 12918534144 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:08:27,541 posthog 34799 12918534144 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:08:27,541 enhanced_rag 34799 12918534144 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:08:27,546 conversation_memory 34799 12918534144 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:08:27,556 conversation_memory 34799 12918534144 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:08:28,650 enhanced_rag 34799 12918534144 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:08:28,651 conversation_memory 34799 12918534144 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:08:28,655 ai_service 34799 12918534144 Procesando consulta con OpenAI - Tokens: 769
INFO 2025-07-01 07:08:37,636 _client 34799 12918534144 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:08:37,643 ai_service 34799 12918534144 Consulta procesada exitosamente en 8.99s
INFO 2025-07-01 07:08:37,643 agent_manager 34799 12918534144 Interacción procesada - Agente: tutor, Query: 'explicame...', Response time: 8.99s
ERROR 2025-07-01 07:08:37,645 conversation_memory 34799 12918534144 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:08:37,645 conversation_memory 34799 12918534144 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-01 07:09:06,803 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:09:06,803 agent_manager 34799 14254583808 ✅ Tutor Agent inicializado
WARNING 2025-07-01 07:09:06,812 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:09:06,812 agent_manager 34799 14254583808 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:09:06,823 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:09:06,824 agent_manager 34799 14254583808 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:09:06,838 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:09:06,838 agent_manager 34799 14254583808 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:09:06,855 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:09:06,855 agent_manager 34799 14254583808 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:09:06,855 agent_manager 34799 14254583808 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:09:06,858 SentenceTransformer 34799 14254583808 Use pytorch device_name: mps
INFO 2025-07-01 07:09:06,859 SentenceTransformer 34799 14254583808 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:09:10,671 enhanced_rag 34799 14254583808 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:09:10,688 posthog 34799 14254583808 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:09:10,688 enhanced_rag 34799 14254583808 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:09:10,689 conversation_memory 34799 14254583808 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:09:10,690 conversation_memory 34799 14254583808 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:09:10,820 enhanced_rag 34799 14254583808 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:09:10,821 conversation_memory 34799 14254583808 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:09:10,828 ai_service 34799 14254583808 Procesando consulta con OpenAI - Tokens: 916
INFO 2025-07-01 07:09:15,667 _client 34799 14254583808 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:09:15,678 ai_service 34799 14254583808 Consulta procesada exitosamente en 4.86s
INFO 2025-07-01 07:09:15,679 agent_manager 34799 14254583808 Interacción procesada - Agente: tutor, Query: 'explicame...', Response time: 4.86s
ERROR 2025-07-01 07:09:15,681 conversation_memory 34799 14254583808 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:09:15,683 conversation_memory 34799 14254583808 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-01 07:11:39,741 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:11:39,743 agent_manager 34799 14254583808 ✅ Tutor Agent inicializado
WARNING 2025-07-01 07:11:39,748 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:11:39,749 agent_manager 34799 14254583808 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:11:39,761 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:11:39,762 agent_manager 34799 14254583808 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:11:39,815 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:11:39,815 agent_manager 34799 14254583808 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:11:39,823 ai_service 34799 14254583808 Claude API key no configurada
INFO 2025-07-01 07:11:39,823 agent_manager 34799 14254583808 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:11:39,823 agent_manager 34799 14254583808 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:11:39,829 SentenceTransformer 34799 14254583808 Use pytorch device_name: mps
INFO 2025-07-01 07:11:39,829 SentenceTransformer 34799 14254583808 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:11:43,664 enhanced_rag 34799 14254583808 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:11:43,701 posthog 34799 14254583808 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:11:43,701 enhanced_rag 34799 14254583808 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:11:43,702 conversation_memory 34799 14254583808 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:11:43,711 conversation_memory 34799 14254583808 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:11:43,949 enhanced_rag 34799 14254583808 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:11:43,950 conversation_memory 34799 14254583808 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:11:43,957 ai_service 34799 14254583808 Procesando consulta con OpenAI - Tokens: 872
INFO 2025-07-01 07:11:51,275 _client 34799 14254583808 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:11:51,279 ai_service 34799 14254583808 Consulta procesada exitosamente en 7.33s
INFO 2025-07-01 07:11:51,279 agent_manager 34799 14254583808 Interacción procesada - Agente: tutor, Query: 'explicame lo que se espera...', Response time: 7.33s
ERROR 2025-07-01 07:11:51,280 conversation_memory 34799 14254583808 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:11:51,280 conversation_memory 34799 14254583808 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-01 07:15:50,098 ai_service 34799 12931117056 Claude API key no configurada
INFO 2025-07-01 07:15:50,100 agent_manager 34799 12931117056 ✅ Tutor Agent inicializado
WARNING 2025-07-01 07:15:50,112 ai_service 34799 12931117056 Claude API key no configurada
INFO 2025-07-01 07:15:50,128 agent_manager 34799 12931117056 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:15:50,138 ai_service 34799 12931117056 Claude API key no configurada
INFO 2025-07-01 07:15:50,138 agent_manager 34799 12931117056 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:15:50,144 ai_service 34799 12931117056 Claude API key no configurada
INFO 2025-07-01 07:15:50,144 agent_manager 34799 12931117056 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:15:50,152 ai_service 34799 12931117056 Claude API key no configurada
INFO 2025-07-01 07:15:50,152 agent_manager 34799 12931117056 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:15:50,153 agent_manager 34799 12931117056 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:15:50,157 SentenceTransformer 34799 12931117056 Use pytorch device_name: mps
INFO 2025-07-01 07:15:50,157 SentenceTransformer 34799 12931117056 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:15:54,264 enhanced_rag 34799 12931117056 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:15:54,307 posthog 34799 12931117056 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:15:54,307 enhanced_rag 34799 12931117056 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:15:54,313 conversation_memory 34799 12931117056 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:15:54,319 conversation_memory 34799 12931117056 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:15:54,649 enhanced_rag 34799 12931117056 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:15:54,649 conversation_memory 34799 12931117056 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:15:54,650 agent_manager 34799 12931117056 Query routing: 'Resume los objetivos de la guía de 1er Grado...' -> curriculum (score: 0.3333333333333333)
INFO 2025-07-01 07:15:54,672 ai_service 34799 12931117056 Procesando consulta con OpenAI - Tokens: 990
INFO 2025-07-01 07:16:11,507 _client 34799 12931117056 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:16:11,513 ai_service 34799 12931117056 Consulta procesada exitosamente en 16.86s
INFO 2025-07-01 07:16:11,513 agent_manager 34799 12931117056 Interacción procesada - Agente: curriculum, Query: 'Resume los objetivos de la guía de 1er Grado...', Response time: 16.86s
INFO 2025-07-01 07:16:11,514 conversation_memory 34799 12931117056 ConversationMemory inicializada para demo-user/curriculum
ERROR 2025-07-01 07:16:11,515 conversation_memory 34799 12931117056 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:16:11,516 conversation_memory 34799 12931117056 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-01 07:20:25,431 ai_service 34799 14330884096 Claude API key no configurada
INFO 2025-07-01 07:20:25,435 agent_manager 34799 14330884096 ✅ Tutor Agent inicializado
WARNING 2025-07-01 07:20:25,444 ai_service 34799 14330884096 Claude API key no configurada
INFO 2025-07-01 07:20:25,444 agent_manager 34799 14330884096 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:20:25,451 ai_service 34799 14330884096 Claude API key no configurada
INFO 2025-07-01 07:20:25,451 agent_manager 34799 14330884096 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:20:25,456 ai_service 34799 14330884096 Claude API key no configurada
INFO 2025-07-01 07:20:25,456 agent_manager 34799 14330884096 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:20:25,463 ai_service 34799 14330884096 Claude API key no configurada
INFO 2025-07-01 07:20:25,464 agent_manager 34799 14330884096 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:20:25,464 agent_manager 34799 14330884096 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:20:25,473 SentenceTransformer 34799 14330884096 Use pytorch device_name: mps
INFO 2025-07-01 07:20:25,473 SentenceTransformer 34799 14330884096 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:20:29,725 enhanced_rag 34799 14330884096 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:20:29,765 posthog 34799 14330884096 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:20:29,765 enhanced_rag 34799 14330884096 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:20:29,767 conversation_memory 34799 14330884096 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:20:29,775 conversation_memory 34799 14330884096 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:20:30,890 enhanced_rag 34799 14330884096 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:20:30,891 conversation_memory 34799 14330884096 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:20:30,891 agent_manager 34799 14330884096 Query routing: 'test...' -> evaluator (score: 0.5)
INFO 2025-07-01 07:20:30,906 ai_service 34799 14330884096 Procesando consulta con OpenAI - Tokens: 788
INFO 2025-07-01 07:20:35,109 _client 34799 14330884096 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:20:35,120 ai_service 34799 14330884096 Consulta procesada exitosamente en 4.23s
INFO 2025-07-01 07:20:35,120 agent_manager 34799 14330884096 Interacción procesada - Agente: evaluator, Query: 'test...', Response time: 4.23s
INFO 2025-07-01 07:20:35,120 conversation_memory 34799 14330884096 ConversationMemory inicializada para demo-user/evaluator
ERROR 2025-07-01 07:20:35,121 conversation_memory 34799 14330884096 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:20:35,121 conversation_memory 34799 14330884096 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-01 07:23:00,899 ai_service 34799 6223982592 Claude API key no configurada
INFO 2025-07-01 07:23:00,900 agent_manager 34799 6223982592 ✅ Tutor Agent inicializado
WARNING 2025-07-01 07:23:00,906 ai_service 34799 6223982592 Claude API key no configurada
INFO 2025-07-01 07:23:00,907 agent_manager 34799 6223982592 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:23:00,914 ai_service 34799 6223982592 Claude API key no configurada
INFO 2025-07-01 07:23:00,915 agent_manager 34799 6223982592 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:23:00,921 ai_service 34799 6223982592 Claude API key no configurada
INFO 2025-07-01 07:23:00,921 agent_manager 34799 6223982592 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:23:00,928 ai_service 34799 6223982592 Claude API key no configurada
INFO 2025-07-01 07:23:00,934 agent_manager 34799 6223982592 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:23:00,934 agent_manager 34799 6223982592 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:23:00,943 SentenceTransformer 34799 6223982592 Use pytorch device_name: mps
INFO 2025-07-01 07:23:00,943 SentenceTransformer 34799 6223982592 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:23:04,679 enhanced_rag 34799 6223982592 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:23:04,726 posthog 34799 6223982592 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:23:04,727 enhanced_rag 34799 6223982592 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:23:04,729 conversation_memory 34799 6223982592 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:23:04,736 conversation_memory 34799 6223982592 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:23:04,972 enhanced_rag 34799 6223982592 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:23:04,973 conversation_memory 34799 6223982592 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:23:04,987 ai_service 34799 6223982592 Procesando consulta con OpenAI - Tokens: 689
INFO 2025-07-01 07:23:08,683 _client 34799 6223982592 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:23:08,710 ai_service 34799 6223982592 Consulta procesada exitosamente en 3.74s
INFO 2025-07-01 07:23:08,710 agent_manager 34799 6223982592 Interacción procesada - Agente: tutor, Query: 'zczxczxc...', Response time: 3.74s
ERROR 2025-07-01 07:23:08,711 conversation_memory 34799 6223982592 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:23:08,712 conversation_memory 34799 6223982592 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-01 07:23:16,593 ai_service 34799 6223327232 Claude API key no configurada
INFO 2025-07-01 07:23:16,594 agent_manager 34799 6223327232 ✅ Tutor Agent inicializado
WARNING 2025-07-01 07:23:16,601 ai_service 34799 6223327232 Claude API key no configurada
INFO 2025-07-01 07:23:16,601 agent_manager 34799 6223327232 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:23:16,627 ai_service 34799 6223327232 Claude API key no configurada
INFO 2025-07-01 07:23:16,627 agent_manager 34799 6223327232 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:23:16,633 ai_service 34799 6223327232 Claude API key no configurada
INFO 2025-07-01 07:23:16,633 agent_manager 34799 6223327232 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:23:16,638 ai_service 34799 6223327232 Claude API key no configurada
INFO 2025-07-01 07:23:16,638 agent_manager 34799 6223327232 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:23:16,638 agent_manager 34799 6223327232 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:23:16,643 SentenceTransformer 34799 6223327232 Use pytorch device_name: mps
INFO 2025-07-01 07:23:16,643 SentenceTransformer 34799 6223327232 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:23:20,358 enhanced_rag 34799 6223327232 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:23:20,390 posthog 34799 6223327232 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:23:20,390 enhanced_rag 34799 6223327232 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:23:20,392 conversation_memory 34799 6223327232 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:23:20,393 conversation_memory 34799 6223327232 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:23:20,583 enhanced_rag 34799 6223327232 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:23:20,585 conversation_memory 34799 6223327232 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:23:20,600 ai_service 34799 6223327232 Procesando consulta con OpenAI - Tokens: 1948
INFO 2025-07-01 07:23:30,281 _client 34799 6223327232 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:23:30,287 ai_service 34799 6223327232 Consulta procesada exitosamente en 9.70s
INFO 2025-07-01 07:23:30,287 agent_manager 34799 6223327232 Interacción procesada - Agente: tutor, Query: 'explcame...', Response time: 9.70s
ERROR 2025-07-01 07:23:30,288 conversation_memory 34799 6223327232 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:23:30,291 conversation_memory 34799 6223327232 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-01 07:40:22,881 ai_service 34799 6256979968 Claude API key no configurada
INFO 2025-07-01 07:40:22,883 agent_manager 34799 6256979968 ✅ Tutor Agent inicializado
